"Project name","Tromso herbarium code","BOLD code","Species","Family","NCBI TaxonID","NCBI corrected TaxonID","NCBI TaxonID note","Collection date","Collection month","Sample collector","Country","Sampling location","Sampling latitude","Sampling longitude","Sample age when extracted","Weight of extracted material","Extraction concentration (ng/uL)","library","read_count","Chloroplast length","Chloroplast contigs","Chloroplast coverage","nrDNA length","nrDNA contigs","nrDNA coverage"
"batch01","TROM_V_148435","TROM_V_148435_sg","Arctium tomentosum","Asteraceae",4218,4218,,18/07/2002,"July","Gamst, Solveig Bjerke","Norway","Norway, Tromso, Troms, Tromsoya: ostsiden, mellom Dramsveien og Petersborggata, ved Andersontrappa.",69.6543,18.9573,16,0.0209,43.5,"BXA:BIS",7299792,5076,2,22,"NA","NA","NA"
"batch01","TROM_V_202240","TROM_V_202240_sg","Arctodupontia scleroclada","Poaceae",1891223,640628,"Hybrid of Arctophila fulva and Dupontia fisheri. Used the TaxonID from the shared substribe Poinae",24/07/2009,"July","Alsos, Inger Greve; Elven, Reidar","Norway","Norway, Prins Karls Forland, Svalbard, Fuglehuken, W side 1-2 km S of N point.",78.8858,10.481,8,0.0191,159,"BXA:ASN",8453242,136471,1,39.9,6299,1,45.3
"batch01","TROM_V_960684","TROM_V_960684_sg","Arctophila fulva","Poaceae",227211,227211,,31/08/2004,"August","Alm, Torbjorn; Arnesen, Geir","Norway","Norway, Guovdageaidnu/Kautokeino (kirkestedet), Gorovuohppi.",69.0121,23.0574,14,0.0497,8.84,"CDM:AOY",8925044,"NA","NA","NA",8178,1,133.9
"batch01","TROM_V_76920","TROM_V_76920_sg","Arctostaphylos uva-ursi","Ericaceae",84009,84009,,06/07/1999,"July","Skoglund, Trond","Norway","Norway, Tysfjord, Nordland, Tysfjord: Vik NV for Hestvika, mellom Korsnes og Tysnes.",68.2628,16.0041,18,0.0296,36.1,"BXA:BKN",8658650,128700,1,109.9,8764,1,592.4
"batch01","TROM_V_300465","TROM_V_300465_sg","arenaria capillaris","Caryophyllaceae",669626,669626,,23/07/1972,"July","Eie, Sigrid","United States","United States, Alaska, McKinley National Park, opposite Primrose Mountain.",63.1,-151.2,46,0.0191,14.8,"BXA:CFP",8280022,134786,1,72.7,"NA","NA","NA"
"batch01","TROM_V_135748","TROM_V_135748_sg","Arenaria humifusa","Caryophyllaceae",669627,669627,,29/07/1984,"July","Byrge, Helle; Michelsen, Anders","Greenland","Greenland, NW Disko, N of Hammers Dal.",70.1667,-54.8,33,0.0218,25.8,"BXA:CLH",6667914,129355,10,30.6,9547,1,336.5
"batch01","TROM_V_71535","TROM_V_71535_sg","Arenaria norvegica","Caryophyllaceae",940194,940194,,30/06/1975,"June","Nettelbladt, Mats","Norway","Norway, Karlsoy, Karlsoy, Karlsoy[a], Bogen.",70.0006,19.939,43,0.0217,7.52,"BXA:BTK",11987810,147403,1,267.8,"NA","NA","NA"
"batch01","TROM_V_102360","TROM_V_102360_sg","Arenaria pseudofrigida","Caryophyllaceae",669628,669628,,11/08/1978,"August","Molster, Liv; Johansen, Bernt; Rohde, Torfinn","Norway","Norway, Batsfjord, Finnmark, Vesterelva, Reindalen.",70.5047,29.7916,39,0.0216,12.2,"BXA:BKE",9337442,147412,1,259.3,6908,1,799.7
"batch01","TROM_V_146364","TROM_V_146364_sg","Arenaria serpyllifolia","Caryophyllaceae",254029,254029,,08/09/2001,"september","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Harstad, Troms, akeroya: akervikodden, pa sorvendte, svakt skranende kalkmarmorberg.",68.883,16.6852,15,0.0454,41.8,"BMB:MK",14058444,146597,1,274.9,7263,1,670.2
"batch01","TROM_V_965276","TROM_V_965276_sg","Armeria maritima","Plumbaginaceae",71835,71835,,22/06/2003,"juni","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Rygge, ostfold, Kurefjorden: Larkollen, Danmark.",59.3023,10.6954,13,0.0251,73,"BMB:GI",8238352,152888,1,95.9,8548,1,848
"batch01","TROM_V_960395","TROM_V_960395_sg","Armeria scabra","Plumbaginaceae",395279,395279,,21/08/2005,"August","Alm, Torbjorn; Vange, Vibekke","Norway","Norway, Vardo, Finnmark, Varangerhalvoya: Sandbukta.",70.3804,31.0218,13,0.0207,15.75,"BXA:BII",10500580,152995,1,58,"NA","NA","NA"
"batch01","TROM_V_962577","TROM_V_962577_sg","Arnica angustifolia subsp alpina","Asteraceae",1891454,436192,"Used the TaxonID from Arnica angustifolia",16/07/2003,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Batsfjord, Finnmark, Varangerhalvoya: Batsfjorden, ostsiden, pa vestsiden av Skovikdalen, hoyde 110, i vestskrenten.",70.6291,29.8142,14,0.0198,20,"BXA:BIH",7655176,152201,1,130.1,9352,1,92.7
"batch01","TROM_V_300499","TROM_V_300499_sg","arnica griscomii subsp. frigida","Asteraceae",436200,436200,,20/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Mt McKinley National Park, Cathedral Mt.",63.05,-151,46,0.0294,17,"BXA:CFV",8906242,152181,1,97.9,"NA","NA","NA"
"batch01","TROM_V_300501","TROM_V_300501_sg","Arnica lessingii","Asteraceae",436204,436204,,08/08/1953,"August","Gjaerevoll, Olav","United States","United States, Alaska, Central Yukon R. District: Sourdough Mts.",65.3667,-146.4167,65,0.0287,9.84,"CDM:AEA",8437400,128029,6,37.5,"NA","NA","NA"
"batch01","TROM_V_300511","TROM_V_300511_sg","Arnica unalaschensis","Asteraceae",149412,149412,,26/07/1934,"July","Norberg, Ingv. L.","United States","United States, Alaska, Akutan, Aleutian islands.",54.1667,-165.9333,84,0.0451,7.68,"CDM:ADZ",12240628,152274,1,62.6,"NA","NA","NA"
"batch01","TROM_V_146991","TROM_V_146991_sg","Arrhenatherum elatius","Poaceae",52139,52139,,16/07/1998,"July","Alm, Torbjorn; Gamst, Solveig Bjerke; Gamst, Unni Bjerke","Norway","Norway, Karlsoy, Troms, Reinoya. under Migarkollen, ved bergfoten i sor.",69.9643,19.8623,19,0.0235,83.2,"BXA:AQP",13397472,214622,1,31,6686,1,362.8
"batch01","TROM_V_135761","TROM_V_135761_sg","Artemisia arctica","Asteraceae",61297,61297,,14/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Alaska Range, Steese Highway, Pinnell Mountain Trail.",65.4833,-145.7,45,0.0216,67.8,"BXA:CLF",6347170,151051,1,32.6,"NA","NA","NA"
"batch01","TROM_V_89844","TROM_V_89844_sg","Artemisia campestris","Asteraceae",72337,72337,,07/09/1995,"September","Vagen, Inger","Norway","Norway, Asker, Akershus, Blakstadbukta.",59.822,10.4713,22,0.0188,33.6,"BXA:BIM",9133576,151047,1,35.5,6359,1,79.6
"batch01","TROM_V_148856","TROM_V_148856_sg","Artemisia dracunculus","Asteraceae",72341,72341,,02/09/2001,"September","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Tromso, Troms, Reinoya: Finnkroken, naer gartneriet.",69.8368,19.4259,16,0.0203,79.2,"BXA:BIP",8597308,150975,1,22.7,6085,1,32.1
"batch01","TROM_V_300549","TROM_V_300549_sg","Artemisia glomerata","Asteraceae",401897,401897,,10/08/1972,"August","Eie, Sigrid","United States","United States, Alaska, Arctic, Meade River, 1 mile SE of Naval Arctic Research Laboratory Camp.",70.9,-156,45,0.0405,56.2,"BXA:CKG",7394180,"NA","NA","NA",8802,1,40.3
"batch01","TROM_V_73253","TROM_V_73253_sg","Artemisia norvegica","Asteraceae",401918,401918,,10/08/1982,"August","Engelskjon, Torstein","Norway","Norway, Folldal, Hedmark, Flaman sor, nedre del av Sandbekkens ravine.",62.2951,9.8386,35,0.0236,40,"BXA:BIN",9643054,151285,1,45.5,"NA","NA","NA"
"batch01","TROM_V_960476","TROM_V_960476_sg","Artemisia vulgaris","Asteraceae",4220,4220,,10/08/2005,"August","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Alta sentrum (city), nordvest i tettbebyggelsen.",69.9643,23.2627,13,0.0201,47.67,"BXA:BIK",12693740,124171,7,21.8,"NA","NA","NA"
"batch01","TROM_V_966002","TROM_V_966002_sg","Aruncus dioicus","Rosaceae",32220,32220,,27/07/2010,"July","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Bjarkoya: Nergardshamn, i et boligfelt.",68.9975,16.5625,8,0.0228,8.12,"BXA:BTG",14226708,157938,1,845.4,"NA","NA","NA"
"batch01","TROM_V_965179","TROM_V_965179_sg","Asparagus officinalis","Asparagaceae",4686,4686,,21/06/2003,"June","Alm, Torborn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Oslo, Oslo fylke, Oslofjorden: Skilpadda.",59.8752,10.7746,14,0.0281,6.4,"BXA:CBR",11901996,156740,1,255.8,"NA","NA","NA"
"batch01","TROM_V_56933","TROM_V_56933_sg","Asplenium adiantum-nigrum","Aspleniaceae",169373,169373,,23/03/1996,"March","Vagen, Inger","Norway","Norway, Finnoy: Utsyn ved Judaberg.",59.1717,5.8769,22,0.0218,33.4,"CDM:AVB",10646228,151540,51,31,"NA","NA","NA"
"batch01","TROM_V_42667","TROM_V_42667_sg","Asplenium scolopendrium","Aspleniaceae",41964,41964,,"13/09/1874","September","Wulfsberg, N.","Norway","Norway, Varaldsoen",60.1179,5.9947,144,0.0289,1.8,"CDM:APS",13114986,"NA","NA","NA",8520,1,31.9
"batch01","TROM_V_964292","TROM_V_964292_sg","Asplenium septentrionale","Aspleniaceae",169380,169380,,29/06/2009,"June","Alm, Torbjorn","Norway","Norway, Bjarkoya: Lia, i bakken ovenfor forsamlingshuset.",68.9958,16.5262,9,0.0546,37.8,"CDM:ATQ",12308826,"NA","NA","NA",7453,1,338.1
"batch01","TROM_V_2173","TROM_V_2173_sg","Asplenium trichomanes subsp. inexpectans","Aspleniaceae",289866,289866,,01/09/1982,"September","Alm, Torbjorn; Reiersen, Johannes","Norway","Norway, Hinnoy: naer grensa mot Kvaefjord, under Lamarkfjell, mot SV.",68.6743,15.7946,36,0.0276,23.3,"CDM:ATN",9667266,79793,11,15.9,8150,1,202.2
"batch01","TROM_V_140932","TROM_V_140932_sg","Asplenium trichomanes subsp. quadrivalens","Aspleniaceae",169386,169386,,01/08/2001,"August","Arnesen, Geir; Rodriguez, Viviana","Norway","Norway, Engeloya: Vollmo.",67.9487,14.9797,17,0.0219,39.1,"CDM:ATO",19933782,"NA","NA","NA",7782,1,363.3
"batch01","TROM_V_961015","TROM_V_961015_sg","Asplenium trichomanes subsp. trichomanes","Aspleniaceae",169387,169387,,12/08/2005,"August","Alm, Torbjorn; Gamst, Unni Bjerke; Johannessen, Jan","Norway","Norway, Arnoya: under sorvestaksla av Singeltinden, i omradet ved Elva.",70.0502,20.7243,13,0.0196,29.9,"CDM:ATP",6021282,148368,1,35.6,8148,1,328.3
"batch01","TROM_V_71408","TROM_V_71408_sg","Asplenium viride","Aspleniaceae",147940,147940,,31/10/1998,"oktober","Skoglund, Trond","Norway","Norway, Meloy, Nordland, ornes: Vatvik.",66.8536,13.7107,18,0.0184,11.9,"BMB:MR",5910598,189093,49,47.1,6696,1,22
"batch01","TROM_V_88231","TROM_V_88231_sg","Asplenium x adulterinum","Aspleniaceae",468249,468249,,09/08/1935,"August","Bjorlykke, Bj.","Norway","Norway, Bjorkedalen.",62.0057,6.0491,83,0.0251,4.71,"CDM:APT",11276590,"NA","NA","NA",7513,1,37.2
"batch01","TROM_V_300658","TROM_V_300658_sg","Astragalus aboriginum","Fabaceae",989179,989179,,20/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, McKinley National Park, Cathedral Mountain, locality 5.",63.05,-151,45,0.0242,34.2,"BXA:CKE",6082342,123591,1,268.9,8434,1,418.4
"batch01","TROM_V_202414","TROM_V_202414_sg","Astragalus alpinus var arcticus","Fabaceae",1891455,20403,"Used the TaxonID from Astragalus alpinus",05/07/2010,"July","osterkloft, Bernt-Gunnar","Norway","Norway, Lebesby, Finnmark, Luoppal, ved RV98.",8.3161,29.5748,7,0.0163,22.3,"BXA:BIA",10022856,123030,1,1167.7,7213,1,1413.9
"batch01","TROM_V_965304","TROM_V_965304_sg","Astragalus glycyphyllos","Fabaceae",83862,83862,,22/06/2003,"June","Alm, Torbjorn; Berg, Tore; Gamst, Unni Bjerke; Often, Anders","Norway","Norway, Rygge, ostfold, Kurefjorden: Larkollen, Danmark.",59.3023,10.6954,14,0.0255,112,"BXA:BID",9468240,123696,3,157.2,7330,1,841.1
"batch01","TROM_V_202827","TROM_V_202827_sg","Astragalus norvegicus","Fabaceae",1891456,1891456,,21/07/2011,"July","Borgso-Olsen, Aud; Brattland, Eli; Dalen, Lars; Lyngstad Nyaas, Birgit; Nettelbladt, Mats G.; Sivertsen, Sigmund; Yttervik, Svein","Norway","Norway, Saltdal, Nordland, Sulitjelma: Balvatnet, like sor for demningen.",66.9795,15.9457,6,0.0196,94.4,"BXA:BIB",7662088,123061,1,115.4,7115,1,1568.3
"batch01","TROM_V_300667","TROM_V_300667_sg","Astragalus nutzotinensis","Fabaceae",1301344,1301344,,20/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, McKinley National Park Cathedral Mountain, locality 5; margin of scree area.",63.05,-151,45,0.0331,53,"BXA:CKF",11047736,123362,1,343.1,7058,1,1088.3
"batch01","TROM_V_90477","TROM_V_90477_sg","Astragalus tenellus","Fabaceae",90222,90222,,06/07/1961,"July","Cody, W. J.; Spicer, K.W.","Canada","Canada, Northwest Territories; Mackenzie District, at mouth of Harris Creek on Mckenzie River, opposite Fort Simpson.",61.8667,-121.3667,57,0.0337,24,"CDM:ADL",14150798,122461,1,316.8,"NA","NA","NA"
"batch01","TROM_V_650292","TROM_V_650292_sg","Athyrium distentifolium","Athyriaceae",157494,157494,,24/07/2003,"July","Brun, Knut; Evje, Geir Arne; Ronning, Gunhild","Norway","Norway, Skjerstad: Tirifjell, SV-skrent",67.1115,15.0946,15,0.0492,38.8,"CDM:AUW",10860310,150582,40,26,6510,1,270.3
"batch01","TROM_V_91544","TROM_V_91544_sg","Athyrium filix-femina","Athyriaceae",32110,32110,,05/08/2005,"august","Knutsson, May-June","Norway","Norway, Beiarn, Nordland, Beiarfjellet. Leirvasshagen.",67.0185,14.829,11,0.0215,49.2,"BMB:AV",7926826,"NA","NA","NA",7470,1,35.3
"batch01","TROM_V_962015","TROM_V_962015_sg","Atocion rupestre","Caryophyllaceae",39910,39910,,18/07/2007,"juli","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Langfjorden, Tappeluft, i liene under Storfjellet.",70.0929,22.476,9,0.0267,47.3,"BMB:PE",6124118,124353,10,31.4,10031,1,84.3
"batch01","TROM_V_33731","TROM_V_33731_sg","Atriplex glabriuscula","Chenopodiaceae",880653,880653,,29/08/1993,"August","Isaksen, Rolf","Norway","Norway, Kvaenangen, Troms, Spildra.",70.0179,21.6424,25,0.0228,12.42,"BXA:BIF",8040204,152187,1,166.9,"NA","NA","NA"
"batch01","TROM_V_126499","TROM_V_126499_sg","Atriplex lapponica","Chenopodiaceae",1891457,3550,"Used the TaxonID from Atriplex",20/08/1999,"August","Alm, Torbjorn","Norway","Norway, Sor-Varanger, Finnmark, Bugoyfjorden, Bugoyfjord.",69.8676,29.3552,19,0.0221,8.58,"BXA:BIE",16793628,152148,1,352.2,"NA","NA","NA"
"batch01","TROM_V_966109","TROM_V_966109_sg","Atriplex littoralis","Chenopodiaceae",543010,543010,,28/07/2010,"July","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Meloyvaer: Krottoya, i Krottoy-bygda, ved veienden i ost.",69.0612,16.5384,7,0.0198,13.2,"BXA:BIG",8761654,152163,1,509,9487,1,283.2
"batch01","TROM_V_147555","TROM_V_147555_sg","Atriplex longipes praecox","Chenopodiaceae",1734436,1734436,,22/08/2002,"august","Alm, Torbjorn; Iversen, Marianne","Norway","Norway, Alta, Finnmark, Seiland: Lille Kufjord, i fjordbunnen.",70.3621,22.9665,14,0.0208,24.7,"BMB:MH",7556654,152175,1,75.4,9455,1,102.8
"batch01","TROM_V_70100","TROM_V_70100_sg","Atriplex prostrata","Chenopodiaceae",190330,190330,,08/07/1998,"juli","Skoglund, Trond","Norway","Norway, Meloy, Nordland, Reipa, Stia.",66.9055,13.6406,18,0.02,75.8,"BMB:MG",10719862,152174,1,145.1,9455,1,532
"batch01","TROM_V_966318","TROM_V_966318_sg","Avena sativa","Poaceae",4498,4498,,22/09/2010,"September","Alm, Torbjorn","Norway","Norway, Alta, Finnmark, Amtmannsnes: ved veien til fiskerihavna ved Urbukta.",69.988,23.2974,7,0.0275,74.4,"BXA:AQN",19039370,135886,1,68.1,7121,1,814.8
"batch01","TROM_V_962464","TROM_V_962464_sg","Avenella flexuosa","Poaceae",29672,29672,,18/07/2003,"juli","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Berlevag, Finnmark, Varangerhalvoya: Dikkavika, ved foten av Dikkavikfjellet.",70.8697,28.8853,13,0.0351,110,"BMB:HD",10161874,135882,1,32.8,6449,1,256.3
"batch01","TROM_V_162336","TROM_V_162336_sg","Avenella flexuosa","Poaceae",29672,29672,,26/07/2000,"July","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Fiskerelva/Oaggujohka: Rundvann/Coagesjavri, under Coagescohkat.",69.879,22.7062,17,0.0164,89.2,"BXA:AQF",3500430,14849,6,10,7652,1,61.2
"batch01","TROM_V_651701","TROM_V_651701_sg","Avenula pubescens","Poaceae",87471,87471,,11/06/2008,"juni","Skoglund, Trond","Norway","Norway, Meloy, Nordland, Meloya: Skagen.",66.8384,13.3959,8,0.0317,81.2,"BMB:HC",14610510,113610,7,76.7,7578,1,252.1
"batch01","TROM_V_135758","TROM_V_135758_sg","Barbarea orthoceras","Brassicaceae",669636,669636,,04/06/1932,"June","Norberg, Ingv. L.","United States","United States, Alaska, SE. Alaska, Chichagof Isl. Hoonah.",58.1,-135.4333,86,0.0301,2.32,"CDM:AJD",9739900,154543,1,358.1,"NA","NA","NA"
"batch01","TROM_V_75552","TROM_V_75552_sg","Barbarea vulgaris","Brassicaceae",50459,50459,,23/06/1999,"June","Saetra, Hartvig","Norway","Norway, Sorreisa, Troms, Gumpedalen.",69.1167,18.0047,19,0.0225,10.7,"BXA:BLT",7492836,155103,1,628.3,"NA","NA","NA"
"batch01","TROM_V_126745","TROM_V_126745_sg","Barbarea vulgaris var. Arcuata","Brassicaceae",767412,767412,,17/08/1999,"August","Alm, Torbjorn","Norway","Norway, Sor-Varanger, Finnmark, Kirkenes: Prestebukta, pa fastlandssiden..",69.7301,30.0635,19,0.0264,15.4,"BXA:BLS",6766810,154673,1,93.3,"NA","NA","NA"
"batch01","TROM_V_964055","TROM_V_964055_sg","Bellis perennis","Asteraceae",41492,41492,,30/05/2009,"May","Alm, Torbjorn","Norway","Norway, Harstad, Troms, Hinnoya: Kilbotn, ved veien gjennom bygda.",68.7198,16.5395,9,0.0289,26.4,"BXA:BLR",7819802,151870,1,98.6,"NA","NA","NA"
"batch01","TROM_V_201226","TROM_V_201226_sg","Betula fruticosa","Betulaceae",216991,216991,,29/06/2004,"June","Alsos, Inger Greve; Tribsch, Andreas","Russian Federation","Russian Federation, Komi Republik, [Russia] Republic of Komi, Subpolar Ural: Yugyd-va National Park, Balbanyu valley around the huts Sana-Vozh and towards confluence of rivers Balbanyu and Kozhim; 250-350 m (Itinerary number: Ural-04-15).",65.3408,60.7119,13,0.0197,18.7,"BXA:CDT",8954426,160566,1,133.9,6568,1,329
"batch01","TROM_V_96939","TROM_V_96939_sg","Betula nana nana","Betulaceae",1623466,216990,"Used the TaxonID from Betula nana",30/07/2008,"juli","osterkloft, Bernt-Gunnar","Norway","Norway, Fauske, Nordland, osterkloftfjellet, under Stekkvarden.",67.3673,15.3747,8,0.0252,17.9,"BMB:CC",10742686,160454,1,42.1,6693,1,476.2
"batch01","TROM_V_94022","TROM_V_94022_sg","Betula nana ssp Tundrarum","Betulaceae",216990,216990,,23/08/2016,"August","Endal, Arild","Norway","Norway, Malselv, Troms, Solvoll, overbygd.",69.0277,19.3685,1,0.0244,18.2,"BXA:CCC",8290454,160589,1,111.3,6706,1,335.8
"batch01","TROM_V_965896","TROM_V_965896_sg","Betula pubescens","Betulaceae",38787,38787,,26/06/2010,"juni","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Harstad, Troms, Hinnoya: Trondenes, naer vestenden av Laugen.",68.8212,16.5517,6,0.0337,37.3,"BMB:LB",12040222,131712,13,193.3,7232,1,848.7
"batch01","TROM_V_19709","TROM_V_19709_sg","Bidens cernua","Asteraceae",51265,51265,,22/08/1980,"August","Lanes, Kristian","Norway","Norway, Rygge, ostfold, Frydenlund. Vannsjo.",59.418,10.7092,38,0.028,27,"BXA:BLV",7991824,127335,13,62.5,"NA","NA","NA"
"batch01","TROM_V_142396","TROM_V_142396_sg","Bidens tripartita","Asteraceae",51276,51276,,30/08/1948,"August","Benum, Peter","Norway","Norway, Vefsn, Nordland, Vollan.",65.8511,13.1926,70,0.0218,7.16,"BXA:BVC",8154708,150555,1,46.5,"NA","NA","NA"
"batch01","TROM_V_135637","TROM_V_135637_sg","Bistorta officinalis","Polygonaceae",125587,125587,,08/01/2015,"January","Abdulmanova, Svetlana","Russian Federation","Russian Federation, Yamalo-Nenets Autonomous Okrug, Yamalskiy District. Erkuta.",68.2,69.2,2,0.0174,87.2,"BXA:ATH",8757686,123219,4,13,7120,1,307.9
"batch01","TROM_V_300819","TROM_V_300819_sg","Bistorta officinalis ssp. plumosa","Polygonaceae",669639,669639,,14/07/1972,"July","Eie, Sigrid; Knaben, Gunvor","United States","United States, Alaska, Alaska Range, Steese Highway, Pinnell Mountain Trail.",65.4833,-145.7,46,0.0265,26.6,"BXA:CKD",13693250,48165,33,15.2,"NA","NA","NA"
"batch01","TROM_V_162356","TROM_V_162356_sg","Bistorta vivipara","Polygonaceae",371026,371026,,25/07/2000,"juli","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Alta, Finnmark, Fiskerelva/Oaggujohka: ryggen sor for Rundvann/ Coagesjavri.",69.87,22.7054,16,0.0152,24.7,"BMB:LA",5141872,"NA","NA","NA",8856,1,30.5
"batch01","TROM_V_148552","TROM_V_148552_sg","Blechnum spicant","Blechnaceae",114457,114457,,11/03/2003,"March","Alm, Torbjorn; Gamst, Unni Bjerke","Norway","Norway, Flakstad, Nordland, Flakstadoya: Nusfjord, mellom fiskevaeret og Bonesodden.",68.0337,13.3457,14,0.0229,23.2,"BXA:BES",8265380,168337,34,51.3,"NA","NA","NA"
"batch01","TROM_V_135755","TROM_V_135755_sg","Boechera holboellii","Brassicaceae",93890,93890,,25/07/1939,"July","Porsild, Morten P.","Greenland","Greenland, Den danske arktiske station, Disko.",69.25,-53.55,79,0.0624,8.64,"CDM:AED",9612880,155245,1,357.4,"NA","NA","NA"
"batch01","TROM_V_960825","TROM_V_960825_sg","Botrychium boreale","Ophioglossaceae",401572,401572,,24/08/2004,"august","Alm, Torbjorn; Arnesen, Geir","Norway","Norway, Alta, Finnmark, Langfjorden: Sopnes, pa haugen ovenfor kirka.",70.0563,22.3623,12,0.0174,34.7,"BMB:MS",7458546,"NA","NA","NA",7235,2,16
"batch01","TROM_V_94027","TROM_V_94027_sg","Botrychium lanceolatum","Ophioglossaceae",41922,41922,,10/06/2016,"June","Endal, Arild","Norway","Norway, Malselv, Troms, Fredriksberg.",69.1047,18.63,1,0.0176,17.8,"BXA:CBX",9882084,133087,81,107.9,3532,1,23
"batch01","TROM_V_963984","TROM_V_963984_sg","Botrychium lunaria","Ophioglossaceae",37231,37231,,19/06/2004,"juni","Alm, Torbjorn; Gamst, Unni Bjerke; Lund, Leidulf","Norway","Norway, Ballangen, Nordland, Hafjellet: Hafjelltuva, vestsiden.",68.3649,16.6893,12,0.0545,99,"BMB:IC",10023122,"NA","NA","NA",2156,1,23.8
"batch01","TROM_V_967609","TROM_V_967609_sg","Botrypus virginianus","Ophioglossaceae",167744,167744,,25/07/2009,"July","Gaarder, Geir","Norway","Norway, Middagsfjellet No.",70.4232,24.4442,9,0.052,41.5,"CDM:ATL",12133622,"NA","NA","NA",8181,1,26.5
"batch01","TROM_V_34626","TROM_V_34626_sg","Brachypodium pinnatum","Poaceae",29663,29663,,05/07/1992,"July","Engelskjon, Torstein; Steilnes, Anne","Norway","Norway, Ringerike, Buskerud, Norderhov : Norderhov: Dal nordvest for Grunntjern. ostsiden.",60.1542,10.3419,26,0.0234,12.8,"CDM:AOL",7695074,136403,1,49.7,7525,1,355.3
